ingredient_id,date,unit_cost
ING002,2026-05-28,160440.0
ING002,2026-05-29,161000.0
ING002,2026-05-30,160080.0
ING002,2026-05-31,160380.0
ING002,2026-06-01,160890.0
ING002,2026-06-02,161940.0
ING002,2026-06-03,163320.0
ING002,2026-06-04,162370.0
ING002,2026-06-05,161640.0
ING002,2026-06-06,160570.0
ING002,2026-06-07,160440.0
ING002,2026-06-08,160920.0
ING002,2026-06-09,161840.0
ING002,2026-06-10,161790.0
ING002,2026-06-11,161520.0
ING002,2026-06-12,161680.0
ING002,2026-06-13,160980.0
ING002,2026-06-14,162860.0
ING002,2026-06-15,161420.0
ING002,2026-06-16,161620.0
ING002,2026-06-17,163410.0
ING002,2026-06-18,163360.0
ING002,2026-06-19,163130.0
ING002,2026-06-20,162780.0
ING002,2026-06-21,162600.0
ING002,2026-06-22,163770.0
ING002,2026-06-23,161780.0
ING002,2026-06-24,163140.0
ING002,2026-06-25,161860.0
ING002,2026-06-26,161650.0
ING002,2026-06-27,161310.0
ING002,2026-06-28,161880.0
ING002,2026-06-29,160510.0
ING002,2026-06-30,161010.0
ING003,2023-07-01,38380.0
ING003,2023-07-02,38110.0
ING003,2023-07-03,38140.0
ING003,2023-07-04,38010.0
ING003,2023-07-05,38090.0
ING003,2023-07-06,38090.0
ING003,2023-07-07,37960.0
ING003,2023-07-08,38060.0
ING003,2023-07-09,38400.0
ING003,2023-07-10,38350.0
ING003,2023-07-11,38470.0
ING003,2023-07-12,38200.0
ING003,2023-07-13,38010.0
ING003,2023-07-14,38100.0
ING003,2023-07-15,38380.0
ING003,2023-07-16,38430.0
ING003,2023-07-17,38360.0
ING003,2023-07-18,38340.0
ING003,2023-07-19,38090.0
ING003,2023-07-20,38210.0
ING003,2023-07-21,38370.0
ING003,2023-07-22,38270.0
ING003,2023-07-23,38170.0
ING003,2023-07-24,38220.0
ING003,2023-07-25,38130.0
ING003,2023-07-26,38110.0
ING003,2023-07-27,38510.0
ING003,2023-07-28,38450.0
ING003,2023-07-29,38360.0
ING003,2023-07-30,38230.0
ING003,2023-07-31,38360.0
ING003,2023-08-01,38320.0
ING003,2023-08-02,38180.0
ING003,2023-08-03,38430.0
ING003,2023-08-04,38690.0
ING003,2023-08-05,38550.0
ING003,2023-08-06,38170.0
ING003,2023-08-07,38360.0
ING003,2023-08-08,38220.0
ING003,2023-08-09,38370.0
ING003,2023-08-10,37980.0
ING003,2023-08-11,38160.0
ING003,2023-08-12,37930.0
ING003,2023-08-13,38090.0
ING003,2023-08-14,38090.0
ING003,2023-08-15,37920.0
ING003,2023-08-16,37850.0
ING003,2023-08-17,38000.0
ING003,2023-08-18,38030.0
ING003,2023-08-19,38150.0
ING003,2023-08-20,38530.0
ING003,2023-08-21,38220.0
ING003,2023-08-22,38520.0
ING003,2023-08-23,38530.0
ING003,2023-08-24,38340.0
ING003,2023-08-25,38080.0
ING003,2023-08-26,38050.0
ING003,2023-08-27,38240.0
ING003,2023-08-28,38210.0
ING003,2023-08-29,38500.0
ING003,2023-08-30,38220.0
ING003,2023-08-31,38210.0
ING003,2023-09-01,37980.0
ING003,2023-09-02,38060.0
ING003,2023-09-03,38240.0
ING003,2023-09-04,38160.0
ING003,2023-09-05,37670.0
ING003,2023-09-06,37740.0
ING003,2023-09-07,37850.0
ING003,2023-09-08,37950.0
ING003,2023-09-09,38200.0
ING003,2023-09-10,38000.0
ING003,2023-09-11,38150.0
ING003,2023-09-12,38380.0
ING003,2023-09-13,38040.0
ING003,2023-09-14,38110.0
ING003,2023-09-15,38030.0
ING003,2023-09-16,38030.0
ING003,2023-09-17,38110.0
ING003,2023-09-18,38030.0
ING003,2023-09-19,37910.0
ING003,2023-09-20,37940.0
ING003,2023-09-21,37760.0
ING003,2023-09-22,37580.0
ING003,2023-09-23,37750.0
ING003,2023-09-24,37560.0
ING003,2023-09-25,37720.0
ING003,2023-09-26,37840.0
ING003,2023-09-27,37540.0
ING003,2023-09-28,37460.0
ING003,2023-09-29,37730.0
ING003,2023-09-30,37570.0
ING003,2023-10-01,37530.0
ING003,2023-10-02,37660.0
ING003,2023-10-03,37840.0
ING003,2023-10-04,37820.0
ING003,2023-10-05,37740.0
ING003,2023-10-06,38040.0
ING003,2023-10-07,38390.0
ING003,2023-10-08,38580.0
ING003,2023-10-09,38590.0
ING003,2023-10-10,38420.0
ING003,2023-10-11,38270.0
ING003,2023-10-12,38370.0
ING003,2023-10-13,38460.0
ING003,2023-10-14,38720.0
ING003,2023-10-15,38830.0
ING003,2023-10-16,38530.0
ING003,2023-10-17,38720.0
ING003,2023-10-18,38520.0
ING003,2023-10-19,38440.0
ING003,2023-10-20,38490.0
ING003,2023-10-21,38870.0
ING003,2023-10-22,39440.0
ING003,2023-10-23,39510.0
ING003,2023-10-24,39420.0
ING003,2023-10-25,39480.0
ING003,2023-10-26,39600.0
ING003,2023-10-27,39480.0
ING003,2023-10-28,39770.0
ING003,2023-10-29,39750.0
ING003,2023-10-30,39780.0
ING003,2023-10-31,39850.0
ING003,2023-11-01,39860.0
ING003,2023-11-02,39950.0
ING003,2023-11-03,39760.0
ING003,2023-11-04,39590.0
ING003,2023-11-05,39330.0
ING003,2023-11-06,39380.0
ING003,2023-11-07,39480.0
ING003,2023-11-08,39520.0
ING003,2023-11-09,39790.0
ING003,2023-11-10,39730.0
ING003,2023-11-11,39800.0
ING003,2023-11-12,39530.0
ING003,2023-11-13,39410.0
ING003,2023-11-14,39500.0
ING003,2023-11-15,39610.0
ING003,2023-11-16,39500.0
ING003,2023-11-17,39440.0
ING003,2023-11-18,39110.0
ING003,2023-11-19,39020.0
ING003,2023-11-20,39170.0
ING003,2023-11-21,39250.0
ING003,2023-11-22,39310.0
ING003,2023-11-23,39280.0
ING003,2023-11-24,39250.0
ING003,2023-11-25,39090.0
ING003,2023-11-26,39200.0
ING003,2023-11-27,39250.0
ING003,2023-11-28,39320.0
ING003,2023-11-29,39180.0
ING003,2023-11-30,38740.0
ING003,2023-12-01,38950.0
ING003,2023-12-02,38840.0
ING003,2023-12-03,38670.0
ING003,2023-12-04,38800.0
ING003,2023-12-05,38720.0
ING003,2023-12-06,38920.0
ING003,2023-12-07,39020.0
ING003,2023-12-08,39130.0
ING003,2023-12-09,38850.0
ING003,2023-12-10,39070.0
ING003,2023-12-11,39100.0
ING003,2023-12-12,39010.0
ING003,2023-12-13,39020.0
ING003,2023-12-14,38670.0
ING003,2023-12-15,38750.0
ING003,2023-12-16,38550.0
ING003,2023-12-17,38300.0
ING003,2023-12-18,38030.0
ING003,2023-12-19,38280.0
ING003,2023-12-20,38180.0
ING003,2023-12-21,38500.0
ING003,2023-12-22,38410.0
ING003,2023-12-23,38100.0
ING003,2023-12-24,37920.0
ING003,2023-12-25,38190.0
ING003,2023-12-26,38190.0
ING003,2023-12-27,38110.0
ING003,2023-12-28,38180.0
ING003,2023-12-29,38300.0
ING003,2023-12-30,38540.0
ING003,2023-12-31,38820.0
ING003,2024-01-01,38750.0
ING003,2024-01-02,38500.0
ING003,2024-01-03,38440.0
ING003,2024-01-04,38500.0
ING003,2024-01-05,38330.0
ING003,2024-01-06,38170.0
ING003,2024-01-07,38270.0
ING003,2024-01-08,38290.0
ING003,2024-01-09,38320.0
ING003,2024-01-10,38200.0
ING003,2024-01-11,38190.0
ING003,2024-01-12,38040.0
ING003,2024-01-13,38250.0
ING003,2024-01-14,38470.0
ING003,2024-01-15,38140.0
ING003,2024-01-16,38000.0
ING003,2024-01-17,37760.0
ING003,2024-01-18,37690.0
ING003,2024-01-19,37730.0
ING003,2024-01-20,37510.0
ING003,2024-01-21,37400.0
ING003,2024-01-22,37280.0
ING003,2024-01-23,37400.0
ING003,2024-01-24,37490.0
ING003,2024-01-25,37420.0
ING003,2024-01-26,37530.0
ING003,2024-01-27,37490.0
ING003,2024-01-28,37510.0
ING003,2024-01-29,37890.0
ING003,2024-01-30,38200.0
ING003,2024-01-31,37990.0
ING003,2024-02-01,38190.0
ING003,2024-02-02,38380.0
ING003,2024-02-03,38190.0
ING003,2024-02-04,38380.0
ING003,2024-02-05,38700.0
ING003,2024-02-06,38490.0
ING003,2024-02-07,38340.0
ING003,2024-02-08,38560.0
ING003,2024-02-09,38630.0
ING003,2024-02-10,38750.0
ING003,2024-02-11,38830.0
ING003,2024-02-12,38910.0
ING003,2024-02-13,38660.0
ING003,2024-02-14,38870.0
ING003,2024-02-15,39100.0
ING003,2024-02-16,39050.0
ING003,2024-02-17,39030.0
ING003,2024-02-18,38740.0
ING003,2024-02-19,38850.0
ING003,2024-02-20,38960.0
ING003,2024-02-21,38950.0
ING003,2024-02-22,39170.0
ING003,2024-02-23,39100.0
ING003,2024-02-24,39200.0
ING003,2024-02-25,38990.0
ING003,2024-02-26,38990.0
ING003,2024-02-27,38960.0
ING003,2024-02-28,39000.0
ING003,2024-02-29,38930.0
ING003,2024-03-01,38910.0
ING003,2024-03-02,39070.0
ING003,2024-03-03,38990.0
ING003,2024-03-04,38690.0
ING003,2024-03-05,39040.0
ING003,2024-03-06,39300.0
ING003,2024-03-07,39040.0
ING003,2024-03-08,39170.0
ING003,2024-03-09,39070.0
ING003,2024-03-10,39120.0
ING003,2024-03-11,39170.0
ING003,2024-03-12,39120.0
ING003,2024-03-13,38970.0
ING003,2024-03-14,38840.0
ING003,2024-03-15,38680.0
ING003,2024-03-16,38540.0
ING003,2024-03-17,38560.0
ING003,2024-03-18,38450.0
ING003,2024-03-19,38610.0
ING003,2024-03-20,38920.0
ING003,2024-03-21,38820.0
ING003,2024-03-22,38880.0
ING003,2024-03-23,38980.0
ING003,2024-03-24,39080.0
ING003,2024-03-25,39090.0
ING003,2024-03-26,39240.0
ING003,2024-03-27,39320.0
ING003,2024-03-28,39080.0
ING003,2024-03-29,39250.0
ING003,2024-03-30,39410.0
ING003,2024-03-31,39250.0
ING003,2024-04-01,39250.0
ING003,2024-04-02,39380.0
ING003,2024-04-03,39330.0
ING003,2024-04-04,39520.0
ING003,2024-04-05,39950.0
ING003,2024-04-06,39760.0
ING003,2024-04-07,39470.0
ING003,2024-04-08,39510.0
ING003,2024-04-09,39640.0
ING003,2024-04-10,39570.0
ING003,2024-04-11,39830.0
ING003,2024-04-12,39540.0
ING003,2024-04-13,39650.0
ING003,2024-04-14,39520.0
ING003,2024-04-15,39830.0
ING003,2024-04-16,40170.0
ING003,2024-04-17,39980.0
ING003,2024-04-18,39840.0
ING003,2024-04-19,39970.0
ING003,2024-04-20,39860.0
ING003,2024-04-21,39820.0
ING003,2024-04-22,39800.0
ING003,2024-04-23,39400.0
ING003,2024-04-24,39390.0
ING003,2024-04-25,39250.0
ING003,2024-04-26,39160.0
ING003,2024-04-27,39440.0
ING003,2024-04-28,39190.0
ING003,2024-04-29,39350.0
ING003,2024-04-30,39290.0
ING003,2024-05-01,39240.0
ING003,2024-05-02,39390.0
ING003,2024-05-03,39450.0
ING003,2024-05-04,39550.0
ING003,2024-05-05,39720.0
ING003,2024-05-06,39640.0
ING003,2024-05-07,39500.0
ING003,2024-05-08,39290.0
ING003,2024-05-09,39130.0
ING003,2024-05-10,39700.0
ING003,2024-05-11,39920.0
ING003,2024-05-12,39630.0
ING003,2024-05-13,39360.0
ING003,2024-05-14,39450.0
ING003,2024-05-15,39550.0
ING003,2024-05-16,39640.0
ING003,2024-05-17,39580.0
ING003,2024-05-18,39540.0
ING003,2024-05-19,39600.0
ING003,2024-05-20,39600.0
ING003,2024-05-21,39170.0
ING003,2024-05-22,39130.0
ING003,2024-05-23,38980.0
ING003,2024-05-24,39030.0
ING003,2024-05-25,39620.0
ING003,2024-05-26,39680.0
ING003,2024-05-27,39600.0
ING003,2024-05-28,39770.0
ING003,2024-05-29,39840.0
ING003,2024-05-30,39900.0
ING003,2024-05-31,39990.0
ING003,2024-06-01,40350.0
ING003,2024-06-02,40090.0
ING003,2024-06-03,40140.0
ING003,2024-06-04,39930.0
ING003,2024-06-05,40010.0
ING003,2024-06-06,39800.0
ING003,2024-06-07,39710.0
ING003,2024-06-08,39640.0
ING003,2024-06-09,39810.0
ING003,2024-06-10,39970.0
ING003,2024-06-11,39700.0
ING003,2024-06-12,39700.0
ING003,2024-06-13,39550.0
ING003,2024-06-14,39310.0
ING003,2024-06-15,39280.0
ING003,2024-06-16,39230.0
ING003,2024-06-17,39700.0
ING003,2024-06-18,39770.0
ING003,2024-06-19,39490.0
ING003,2024-06-20,39390.0
ING003,2024-06-21,39590.0
ING003,2024-06-22,39980.0
ING003,2024-06-23,39650.0
ING003,2024-06-24,39290.0
ING003,2024-06-25,39650.0
ING003,2024-06-26,39720.0
ING003,2024-06-27,39540.0
ING003,2024-06-28,39640.0
ING003,2024-06-29,39140.0
ING003,2024-06-30,39160.0
ING003,2024-07-01,39240.0
ING003,2024-07-02,39430.0
ING003,2024-07-03,39240.0
ING003,2024-07-04,39270.0
ING003,2024-07-05,39110.0
ING003,2024-07-06,39180.0
ING003,2024-07-07,39030.0
ING003,2024-07-08,38980.0
ING003,2024-07-09,38820.0
ING003,2024-07-10,38980.0
ING003,2024-07-11,39170.0
ING003,2024-07-12,39140.0
ING003,2024-07-13,39170.0
ING003,2024-07-14,38920.0
ING003,2024-07-15,38890.0
ING003,2024-07-16,38920.0
ING003,2024-07-17,39450.0
ING003,2024-07-18,39250.0
ING003,2024-07-19,39540.0
ING003,2024-07-20,39740.0
ING003,2024-07-21,39780.0
ING003,2024-07-22,40110.0
ING003,2024-07-23,40150.0
ING003,2024-07-24,40200.0
ING003,2024-07-25,40160.0
ING003,2024-07-26,40370.0
ING003,2024-07-27,40540.0
ING003,2024-07-28,40380.0
ING003,2024-07-29,40090.0
ING003,2024-07-30,40030.0
ING003,2024-07-31,39860.0
ING003,2024-08-01,39830.0
ING003,2024-08-02,40060.0
ING003,2024-08-03,39950.0
ING003,2024-08-04,39930.0
ING003,2024-08-05,39930.0
ING003,2024-08-06,40080.0
ING003,2024-08-07,39630.0
ING003,2024-08-08,39520.0
ING003,2024-08-09,39570.0
ING003,2024-08-10,39800.0
ING003,2024-08-11,39700.0
ING003,2024-08-12,39350.0
ING003,2024-08-13,39480.0
ING003,2024-08-14,39370.0
ING003,2024-08-15,39160.0
ING003,2024-08-16,39070.0
ING003,2024-08-17,39070.0
ING003,2024-08-18,38990.0
ING003,2024-08-19,38600.0
ING003,2024-08-20,38830.0
ING003,2024-08-21,39120.0
ING003,2024-08-22,39270.0
ING003,2024-08-23,39080.0
ING003,2024-08-24,39080.0
ING003,2024-08-25,39110.0
ING003,2024-08-26,39260.0
ING003,2024-08-27,39410.0
ING003,2024-08-28,39290.0
ING003,2024-08-29,39330.0
ING003,2024-08-30,39440.0
ING003,2024-08-31,39730.0
ING003,2024-09-01,39870.0
ING003,2024-09-02,40010.0
ING003,2024-09-03,40020.0
ING003,2024-09-04,40270.0
ING003,2024-09-05,40330.0
ING003,2024-09-06,40140.0
ING003,2024-09-07,40390.0
ING003,2024-09-08,40490.0
ING003,2024-09-09,40370.0
ING003,2024-09-10,40250.0
ING003,2024-09-11,40290.0
ING003,2024-09-12,40350.0
ING003,2024-09-13,40370.0
ING003,2024-09-14,40400.0
ING003,2024-09-15,40690.0
ING003,2024-09-16,40850.0
ING003,2024-09-17,40840.0
ING003,2024-09-18,40970.0
ING003,2024-09-19,40720.0
ING003,2024-09-20,40750.0
ING003,2024-09-21,41050.0
ING003,2024-09-22,40950.0
ING003,2024-09-23,40740.0
ING003,2024-09-24,40570.0
ING003,2024-09-25,40330.0
ING003,2024-09-26,40160.0
ING003,2024-09-27,40070.0
ING003,2024-09-28,39800.0
ING003,2024-09-29,39800.0
ING003,2024-09-30,39980.0
ING003,2024-10-01,39800.0
ING003,2024-10-02,40100.0
ING003,2024-10-03,40190.0
ING003,2024-10-04,40370.0
ING003,2024-10-05,40220.0
ING003,2024-10-06,40370.0
ING003,2024-10-07,40140.0
ING003,2024-10-08,40300.0
ING003,2024-10-09,40310.0
ING003,2024-10-10,40400.0
ING003,2024-10-11,40150.0
ING003,2024-10-12,39970.0
ING003,2024-10-13,40090.0
ING003,2024-10-14,39900.0
ING003,2024-10-15,39990.0
ING003,2024-10-16,39730.0
ING003,2024-10-17,39900.0
ING003,2024-10-18,39670.0
ING003,2024-10-19,39790.0
ING003,2024-10-20,39920.0
ING003,2024-10-21,39790.0
ING003,2024-10-22,39910.0
ING003,2024-10-23,39970.0
ING003,2024-10-24,39870.0
ING003,2024-10-25,39680.0
ING003,2024-10-26,39330.0
ING003,2024-10-27,39430.0
ING003,2024-10-28,39160.0
ING003,2024-10-29,39220.0
ING003,2024-10-30,39210.0
ING003,2024-10-31,39380.0
ING003,2024-11-01,39360.0
ING003,2024-11-02,39330.0
ING003,2024-11-03,39500.0
ING003,2024-11-04,39590.0
ING003,2024-11-05,39680.0
ING003,2024-11-06,39790.0
ING003,2024-11-07,39510.0
ING003,2024-11-08,39680.0
ING003,2024-11-09,39810.0
ING003,2024-11-10,39630.0
ING003,2024-11-11,39610.0
ING003,2024-11-12,39630.0
ING003,2024-11-13,39620.0
ING003,2024-11-14,39710.0
ING003,2024-11-15,40000.0
ING003,2024-11-16,40210.0
ING003,2024-11-17,39960.0
ING003,2024-11-18,40080.0
ING003,2024-11-19,40340.0
ING003,2024-11-20,40400.0
ING003,2024-11-21,40590.0
ING003,2024-11-22,40950.0
ING003,2024-11-23,41110.0
ING003,2024-11-24,41100.0
ING003,2024-11-25,41250.0
ING003,2024-11-26,41230.0
ING003,2024-11-27,41180.0
ING003,2024-11-28,41060.0
ING003,2024-11-29,41310.0
ING003,2024-11-30,41100.0
ING003,2024-12-01,41340.0
ING003,2024-12-02,41380.0
ING003,2024-12-03,41050.0
ING003,2024-12-04,41080.0
ING003,2024-12-05,40630.0
ING003,2024-12-06,40730.0
ING003,2024-12-07,40870.0
ING003,2024-12-08,40720.0
ING003,2024-12-09,40720.0
ING003,2024-12-10,41070.0
ING003,2024-12-11,40930.0
ING003,2024-12-12,40690.0
ING003,2024-12-13,40950.0
ING003,2024-12-14,41280.0
ING003,2024-12-15,41230.0
ING003,2024-12-16,41370.0
ING003,2024-12-17,41570.0
ING003,2024-12-18,41360.0
ING003,2024-12-19,41210.0
ING003,2024-12-20,41400.0
ING003,2024-12-21,41660.0
ING003,2024-12-22,41700.0
ING003,2024-12-23,41460.0
ING003,2024-12-24,41780.0
ING003,2024-12-25,41600.0
ING003,2024-12-26,41470.0
ING003,2024-12-27,41470.0
ING003,2024-12-28,41710.0
ING003,2024-12-29,41800.0
ING003,2024-12-30,41800.0
ING003,2024-12-31,41820.0
ING003,2025-01-01,41750.0
ING003,2025-01-02,41780.0
ING003,2025-01-03,41230.0
ING003,2025-01-04,41120.0
ING003,2025-01-05,41130.0
ING003,2025-01-06,40870.0
ING003,2025-01-07,40910.0
ING003,2025-01-08,40850.0
ING003,2025-01-09,41150.0
ING003,2025-01-10,41410.0
ING003,2025-01-11,41270.0
ING003,2025-01-12,41190.0
ING003,2025-01-13,41140.0
ING003,2025-01-14,41010.0
ING003,2025-01-15,41020.0
ING003,2025-01-16,40840.0
ING003,2025-01-17,40600.0
ING003,2025-01-18,40710.0
ING003,2025-01-19,40810.0
ING003,2025-01-20,40630.0
ING003,2025-01-21,40790.0
ING003,2025-01-22,40650.0
ING003,2025-01-23,40680.0
ING003,2025-01-24,40830.0
ING003,2025-01-25,40800.0
ING003,2025-01-26,40860.0
ING003,2025-01-27,40740.0
ING003,2025-01-28,40690.0
ING003,2025-01-29,40630.0
ING003,2025-01-30,40480.0
ING003,2025-01-31,40440.0
ING003,2025-02-01,40150.0
ING003,2025-02-02,40070.0
ING003,2025-02-03,40030.0
ING003,2025-02-04,40000.0
ING003,2025-02-05,39980.0
ING003,2025-02-06,39990.0
ING003,2025-02-07,40110.0
ING003,2025-02-08,40290.0
ING003,2025-02-09,40170.0
ING003,2025-02-10,39960.0
ING003,2025-02-11,39790.0
ING003,2025-02-12,39730.0
ING003,2025-02-13,39700.0
ING003,2025-02-14,39590.0
ING003,2025-02-15,39390.0
ING003,2025-02-16,39360.0
ING003,2025-02-17,39450.0
ING003,2025-02-18,39610.0
ING003,2025-02-19,39550.0
ING003,2025-02-20,39520.0
ING003,2025-02-21,39390.0
ING003,2025-02-22,39440.0
ING003,2025-02-23,39330.0
ING003,2025-02-24,39500.0
ING003,2025-02-25,39210.0
ING003,2025-02-26,39210.0
ING003,2025-02-27,39330.0
ING003,2025-02-28,39430.0
ING003,2025-03-01,40000.0
ING003,2025-03-02,40090.0
ING003,2025-03-03,39920.0
ING003,2025-03-04,39940.0
ING003,2025-03-05,39630.0
ING003,2025-03-06,39660.0
ING003,2025-03-07,39550.0
ING003,2025-03-08,39770.0
ING003,2025-03-09,39710.0
ING003,2025-03-10,39730.0
ING003,2025-03-11,39650.0
ING003,2025-03-12,40030.0
ING003,2025-03-13,39990.0
ING003,2025-03-14,40370.0
ING003,2025-03-15,40540.0
ING003,2025-03-16,40630.0
ING003,2025-03-17,40700.0
ING003,2025-03-18,40770.0
ING003,2025-03-19,40400.0
ING003,2025-03-20,40350.0
ING003,2025-03-21,40530.0
ING003,2025-03-22,40520.0
ING003,2025-03-23,40260.0
ING003,2025-03-24,40270.0
ING003,2025-03-25,40610.0
ING003,2025-03-26,40850.0
ING003,2025-03-27,40830.0
ING003,2025-03-28,41000.0
ING003,2025-03-29,40910.0
ING003,2025-03-30,40580.0
ING003,2025-03-31,40410.0
ING003,2025-04-01,40720.0
ING003,2025-04-02,40660.0
ING003,2025-04-03,40620.0
ING003,2025-04-04,40560.0
ING003,2025-04-05,40930.0
ING003,2025-04-06,41230.0
ING003,2025-04-07,41620.0
ING003,2025-04-08,41540.0
ING003,2025-04-09,41560.0
ING003,2025-04-10,41230.0
ING003,2025-04-11,41480.0
ING003,2025-04-12,41220.0
ING003,2025-04-13,41240.0
ING003,2025-04-14,41000.0
ING003,2025-04-15,40880.0
ING003,2025-04-16,40710.0
ING003,2025-04-17,40600.0
ING003,2025-04-18,40500.0
ING003,2025-04-19,40410.0
ING003,2025-04-20,40580.0
ING003,2025-04-21,40380.0
ING003,2025-04-22,40440.0
ING003,2025-04-23,40690.0
ING003,2025-04-24,40600.0
ING003,2025-04-25,40470.0
ING003,2025-04-26,40440.0
ING003,2025-04-27,40680.0
ING003,2025-04-28,40720.0
ING003,2025-04-29,40620.0
ING003,2025-04-30,40720.0
ING003,2025-05-01,40520.0
ING003,2025-05-02,40660.0
ING003,2025-05-03,40750.0
ING003,2025-05-04,40690.0
ING003,2025-05-05,40540.0
ING003,2025-05-06,40380.0
ING003,2025-05-07,40500.0
ING003,2025-05-08,40750.0
ING003,2025-05-09,40640.0
ING003,2025-05-10,40730.0
ING003,2025-05-11,40340.0
ING003,2025-05-12,40260.0
ING003,2025-05-13,40280.0
ING003,2025-05-14,40130.0
ING003,2025-05-15,39990.0
ING003,2025-05-16,39910.0
ING003,2025-05-17,40010.0
ING003,2025-05-18,40020.0
ING003,2025-05-19,39630.0
ING003,2025-05-20,39290.0
ING003,2025-05-21,39260.0
ING003,2025-05-22,39430.0
ING003,2025-05-23,38980.0
ING003,2025-05-24,38980.0
ING003,2025-05-25,38970.0
ING003,2025-05-26,39330.0
ING003,2025-05-27,39340.0
ING003,2025-05-28,39490.0
ING003,2025-05-29,39590.0
ING003,2025-05-30,39250.0
ING003,2025-05-31,39480.0
ING003,2025-06-01,39590.0
ING003,2025-06-02,39750.0
ING003,2025-06-03,40560.0
ING003,2025-06-04,40180.0
ING003,2025-06-05,40550.0
ING003,2025-06-06,40510.0
ING003,2025-06-07,40590.0
ING003,2025-06-08,40600.0
ING003,2025-06-09,40530.0
ING003,2025-06-10,40450.0
ING003,2025-06-11,40540.0
ING003,2025-06-12,40270.0
ING003,2025-06-13,40450.0
ING003,2025-06-14,40390.0
ING003,2025-06-15,40210.0
ING003,2025-06-16,40160.0
ING003,2025-06-17,40440.0
ING003,2025-06-18,40370.0
ING003,2025-06-19,40470.0
ING003,2025-06-20,40350.0
ING003,2025-06-21,40530.0
ING003,2025-06-22,40680.0
ING003,2025-06-23,41050.0
ING003,2025-06-24,41020.0
ING003,2025-06-25,41140.0
ING003,2025-06-26,41160.0
ING003,2025-06-27,41400.0
ING003,2025-06-28,41240.0
ING003,2025-06-29,41370.0
ING003,2025-06-30,41320.0
ING003,2025-07-01,41290.0
ING003,2025-07-02,41300.0
ING003,2025-07-03,41330.0
ING003,2025-07-04,41300.0
ING003,2025-07-05,41330.0
ING003,2025-07-06,41610.0
ING003,2025-07-07,41770.0
ING003,2025-07-08,41900.0
ING003,2025-07-09,41780.0
ING003,2025-07-10,41570.0
ING003,2025-07-11,41730.0
ING003,2025-07-12,41860.0
ING003,2025-07-13,42110.0
ING003,2025-07-14,41940.0
ING003,2025-07-15,41850.0
ING003,2025-07-16,41510.0
ING003,2025-07-17,41410.0
ING003,2025-07-18,41590.0
ING003,2025-07-19,41470.0
ING003,2025-07-20,41580.0
ING003,2025-07-21,41520.0
ING003,2025-07-22,41560.0
ING003,2025-07-23,41320.0
ING003,2025-07-24,41330.0
ING003,2025-07-25,40750.0
ING003,2025-07-26,40740.0
ING003,2025-07-27,40450.0
ING003,2025-07-28,40710.0
ING003,2025-07-29,40880.0
ING003,2025-07-30,40980.0
ING003,2025-07-31,41280.0
ING003,2025-08-01,41100.0
ING003,2025-08-02,41430.0
ING003,2025-08-03,41600.0
ING003,2025-08-04,41530.0
ING003,2025-08-05,41730.0
ING003,2025-08-06,41490.0
ING003,2025-08-07,41320.0
ING003,2025-08-08,41200.0
ING003,2025-08-09,41100.0
ING003,2025-08-10,40910.0
ING003,2025-08-11,41150.0
ING003,2025-08-12,41110.0
ING003,2025-08-13,41180.0
ING003,2025-08-14,41070.0
ING003,2025-08-15,40740.0
ING003,2025-08-16,40810.0
ING003,2025-08-17,40470.0
ING003,2025-08-18,40500.0
ING003,2025-08-19,40270.0
ING003,2025-08-20,40700.0
ING003,2025-08-21,40900.0
ING003,2025-08-22,40940.0
ING003,2025-08-23,41200.0
ING003,2025-08-24,41040.0
ING003,2025-08-25,41150.0
ING003,2025-08-26,41200.0
ING003,2025-08-27,41250.0
ING003,2025-08-28,41500.0
ING003,2025-08-29,41620.0
ING003,2025-08-30,41660.0
ING003,2025-08-31,41330.0
ING003,2025-09-01,41150.0
ING003,2025-09-02,41130.0
ING003,2025-09-03,41160.0
ING003,2025-09-04,40950.0
ING003,2025-09-05,41430.0
ING003,2025-09-06,41710.0
ING003,2025-09-07,41810.0
ING003,2025-09-08,41800.0
ING003,2025-09-09,41730.0
ING003,2025-09-10,41530.0
ING003,2025-09-11,41540.0
ING003,2025-09-12,41580.0
ING003,2025-09-13,41330.0
ING003,2025-09-14,41390.0
ING003,2025-09-15,41360.0
ING003,2025-09-16,41000.0
ING003,2025-09-17,40860.0
ING003,2025-09-18,40800.0
ING003,2025-09-19,41190.0
ING003,2025-09-20,41310.0
ING003,2025-09-21,41060.0
ING003,2025-09-22,41160.0
ING003,2025-09-23,40880.0
ING003,2025-09-24,41110.0
ING003,2025-09-25,41040.0
ING003,2025-09-26,41040.0
ING003,2025-09-27,41310.0
ING003,2025-09-28,41070.0
ING003,2025-09-29,40820.0
ING003,2025-09-30,40740.0
ING003,2025-10-01,40970.0
ING003,2025-10-02,40710.0
ING003,2025-10-03,40210.0
ING003,2025-10-04,40180.0
ING003,2025-10-05,40350.0
ING003,2025-10-06,40630.0
ING003,2025-10-07,40590.0
ING003,2025-10-08,40550.0
ING003,2025-10-09,40820.0
ING003,2025-10-10,40490.0
ING003,2025-10-11,40470.0
ING003,2025-10-12,40550.0
ING003,2025-10-13,40690.0
ING003,2025-10-14,40630.0
ING003,2025-10-15,40680.0
ING003,2025-10-16,40250.0
ING003,2025-10-17,40180.0
